"Woodcliff Lake borough, New Jersey",2016,2114,1765,83.5,2328,523,22.5,2513,527,21,62,1543,364,23.6,312,20.2,388,9.6,,
"Woodland Park borough, New Jersey",2016,4328,3211,74.2,4841,1729,35.7,5305,1630,30.7,105,2556,608,23.8,662,25.9,3443,39.1,,
"Woodlynne borough, New Jersey",2016,782,626,80.1,1095,634,57.9,1108,580,52.3,126,921,175,19,193,21,639,38.4,,
"Wood-Ridge borough, New Jersey",2016,3000,2138,71.3,3339,1101,33,3570,889,24.9,126,1896,416,21.9,741,39.1,1792,30.6,,
"Woodstown borough, New Jersey",2016,1304,838,64.3,1413,560,39.6,1473,483,32.8,45,1099,234,21.3,327,29.8,616,27.3,,
"Wrightstown borough, New Jersey",2016,318,165,51.9,325,163,50.2,300,147,49,4,201,36,17.9,57,28.4,162,34.7,,
"Yardville CDP, New Jersey",2016,2559,1861,72.7,2821,933,33.1,3399,1048,30.8,93,1461,321,22,561,38.4,1839,34.9,,
"Yorketown CDP, New Jersey",2016,1996,1778,89.1,2448,564,23,2579,573,22.2,53,1741,408,23.4,365,21,982,23.4,,
"Zarephath CDP, New Jersey",2016,8,0,0,0,0,-,8,0,0,0,0,0,-,0,-,0,0,,
"Absecon city, New Jersey",2015,3259,2317,71.1,3187,981,30.8,3849,952,24.7,106,1820,400,22,536,29.5,1827,29.6,,
"Allamuchy CDP, New Jersey",2015,35,35,100,39,8,20.5,39,9,23.1,0,12,4,33.3,3,25,5,7,,
"Allendale borough, New Jersey",2015,2211,1718,77.7,2485,600,24.1,2619,507,19.4,34,2140,470,22,355,16.6,440,10.1,,
"Allenhurst borough, New Jersey",2015,207,115,55.6,224,106,47.3,193,36,18.7,0,89,19,21.3,9,10.1,67,17.5,,
"Allentown borough, New Jersey",2015,695,506,72.8,737,256,34.7,833,255,30.6,27,487,150,30.8,104,21.4,327,25.9,,
"Allenwood CDP, New Jersey",2015,335,269,80.3,371,102,27.5,452,133,29.4,13,317,70,22.1,118,37.2,142,22.3,,
"Alloway CDP, New Jersey",2015,558,441,79,667,159,23.8,655,146,22.3,0,636,184,28.9,153,24.1,365,34.4,,
"Alpha borough, New Jersey",2015,950,641,67.5,899,272,30.3,940,179,19,36,552,111,20.1,65,11.8,784,48.5,,
"Alpine borough, New Jersey",2015,575,458,79.7,667,210,31.5,696,149,21.4,14,313,65,20.8,93,29.7,160,13.3,,
"Anderson CDP, New Jersey",2015,130,130,100,178,47,26.4,101,11,10.9,0,42,16,38.1,11,26.2,134,51,,
"Andover borough, New Jersey",2015,273,202,74,274,80,29.2,307,65,21.2,11,138,41,29.7,54,39.1,170,33.7,,
"Annandale CDP, New Jersey",2015,511,412,80.6,527,153,29,623,173,27.8,13,343,83,24.2,83,24.2,189,19.6,,
"Asbury CDP, New Jersey",2015,135,90,66.7,150,35,23.3,131,19,14.5,3,34,0,0,18,52.9,99,38.4,,
"Asbury Park city, New Jersey",2015,6793,3102,45.7,6233,3611,57.9,6431,3388,52.7,366,3757,577,15.4,908,24.2,3942,37.3,,
"Ashland CDP, New Jersey",2015,3011,2128,70.7,3352,1099,32.8,3723,1001,26.9,32,2302,503,21.9,650,28.2,1475,25,,
"Atlantic City city, New Jersey",2015,15633,8702,55.7,14775,7370,49.9,16002,7135,44.6,722,9713,1796,18.5,2142,22.1,8054,31.7,,
"Atlantic Highlands borough, New Jersey",2015,1853,1093,59,1738,542,31.2,1880,476,25.3,81,874,202,23.1,225,25.7,667,21.2,,
"Audubon borough, New Jersey",2015,3530,2213,62.7,3447,1181,34.3,3864,1061,27.5,43,2228,387,17.4,682,30.6,1990,31.5,,
"Audubon Park borough, New Jersey",2015,526,300,57,382,117,30.6,555,166,29.9,0,129,3,2.3,63,48.8,409,47.8,,
"Avalon borough, New Jersey",2015,807,512,63.4,732,130,17.8,757,100,13.2,11,161,31,19.3,60,37.3,273,18.8,,
"Avenel CDP, New Jersey",2015,5147,3694,71.8,9841,4738,48.1,6115,1747,28.6,173,3478,735,21.1,926,26.6,7298,50.4,,
"Avon-by-the-Sea borough, New Jersey",2015,909,462,50.8,766,290,37.9,848,191,22.5,3,351,118,33.6,92,26.2,191,13.2,,
"Barclay CDP, New Jersey",2015,1529,1277,83.5,1741,433,24.9,1815,322,17.7,120,1047,278,26.6,204,19.5,487,16,,
"Barnegat CDP, New Jersey",2015,1134,747,65.9,1375,554,40.3,1283,411,32,26,954,354,37.1,219,23,814,37.1,,
"Barnegat Light borough, New Jersey",2015,284,182,64.1,262,63,24,285,31,10.9,0,63,9,14.3,15,23.8,128,24.8,,
"Barrington borough, New Jersey",2015,2790,1650,59.1,2632,1021,38.8,3058,905,29.6,81,1408,307,21.8,300,21.3,1621,31.6,,
"Bay Head borough, New Jersey",2015,433,283,65.4,390,77,19.7,452,75,16.6,6,179,39,21.8,20,11.2,131,16.8,,
"Bayonne city, New Jersey",2015,25474,16542,64.9,26307,11023,41.9,27321,9819,35.9,746,15691,3708,23.6,4280,27.3,15938,35,,
"Beach Haven borough, New Jersey",2015,527,285,54.1,405,76,18.8,513,72,14,5,120,28,23.3,33,27.5,171,20,,
"Beach Haven West CDP, New Jersey",2015,1831,1271,69.4,1820,499,27.4,1986,496,25,53,400,77,19.3,178,44.5,1022,30,,
"Beachwood borough, New Jersey",2015,3714,2788,75.1,4362,1500,34.4,4502,1372,30.5,108,2720,564,20.7,650,23.9,2831,38.7,,
"Beattystown CDP, New Jersey",2015,2037,1151,56.5,1742,505,29,1936,510,26.3,32,956,132,13.8,265,27.7,1180,36.7,,
"Beckett CDP, New Jersey",2015,1651,1234,74.7,1778,590,33.2,2141,727,34,75,1565,447,28.6,379,24.2,974,30.5,,
"Belford CDP, New Jersey",2015,500,376,75.2,572,191,33.4,652,204,31.3,12,349,96,27.5,77,22.1,354,35,,
"Belle Mead CDP, New Jersey",2015,53,53,100,87,42,48.3,68,25,36.8,0,47,0,0,22,46.8,0,0,,
"Belleplain CDP, New Jersey",2015,232,173,74.6,244,73,29.9,229,35,15.3,0,103,2,1.9,17,16.5,191,45.5,,
"Bellmawr borough, New Jersey",2015,4444,2866,64.5,4671,1686,36.1,4999,1489,29.8,82,2783,662,23.8,769,27.6,3965,47.3,,
"Belmar borough, New Jersey",2015,2791,1244,44.6,2706,1132,41.8,2448,839,34.3,39,832,279,33.5,194,23.3,1195,26.5,,
"Belvidere town, New Jersey",2015,1054,685,65,960,275,28.6,1195,333,27.9,45,649,183,28.2,121,18.6,641,36.1,,
"Bergenfield borough, New Jersey",2015,8972,6813,75.9,10955,4056,37,11552,3409,29.5,326,7184,1401,19.5,2399,33.4,5462,29.3,,
"Berlin borough, New Jersey",2015,2635,1851,70.2,2903,1013,34.9,3382,1050,31,110,1739,378,21.7,474,27.3,1839,34.7,,
"Bernardsville borough, New Jersey",2015,2804,2076,74,3386,1081,31.9,2741,423,15.4,35,2067,362,17.5,327,15.8,850,16.2,,
"Beverly city, New Jersey",2015,960,657,68.4,985,380,38.6,1130,407,36,30,559,110,19.7,151,27,674,38.6,,
"Blackwells Mills CDP, New Jersey",2015,166,166,100,213,62,29.1,239,62,25.9,0,139,100,71.9,0,0,10,3,,
"Blackwood CDP, New Jersey",2015,1578,1068,67.7,1867,654,35,1915,560,29.2,18,1139,162,14.2,380,33.4,1393,44.3,,
"Blairstown CDP, New Jersey",2015,185,112,60.5,302,238,78.8,159,18,11.3,0,161,71,44.1,11,6.8,156,41.2,,
"Blawenburg CDP, New Jersey",2015,106,86,81.1,104,16,15.4,130,12,9.2,0,115,16,13.9,0,0,0,0,,
"Bloomingdale borough, New Jersey",2015,2866,1890,65.9,3299,1116,33.8,3455,978,28.3,65,1535,341,22.2,557,36.3,2198,37.2,,
"Bloomsbury borough, New Jersey",2015,302,220,72.8,286,65,22.7,303,59,19.5,2,184,38,20.7,45,24.5,136,27.5,,
"Bogota borough, New Jersey",2015,2878,2037,70.8,3243,1216,37.5,3668,1201,32.7,154,2218,434,19.6,850,38.3,1807,32.1,,
"Boonton town, New Jersey",2015,3248,2153,66.3,3470,1202,34.6,3408,1159,34,150,1929,280,14.5,592,30.7,1324,22.2,,
"Bordentown city, New Jersey",2015,1797,867,48.2,1586,651,41,1640,472,28.8,63,877,186,21.2,228,26,742,26,,
"Bound Brook borough, New Jersey",2015,3713,2439,65.7,4685,2067,44.1,3960,1270,32.1,211,1990,612,30.8,481,24.2,3056,41.1,,
"Bradley Beach borough, New Jersey",2015,2152,979,45.5,1901,677,35.6,1799,720,40,94,707,176,24.9,203,28.7,551,16.7,,
"Bradley Gardens CDP, New Jersey",2015,4607,3481,75.6,5011,1642,32.8,5795,1463,25.2,91,4388,926,21.1,809,18.4,1626,17.5,,
"Brainards CDP, New Jersey",2015,75,60,80,82,33,40.2,87,19,21.8,0,42,17,40.5,5,11.9,64,44.4,,
"Branchville borough, New Jersey",2015,310,225,72.6,327,109,33.3,390,110,28.2,15,250,60,24,65,26,249,42.2,,
"Brass Castle CDP, New Jersey",2015,583,438,75.1,663,203,30.6,681,80,11.7,32,346,132,38.2,57,16.5,389,35.4,,
"Bridgeton city, New Jersey",2015,5969,4320,72.4,11317,6954,61.4,7501,3360,44.8,489,6705,1501,22.4,1060,15.8,5464,36.1,,
"Bridgeville CDP, New Jersey",2015,43,43,100,69,26,37.7,73,30,41.1,0,31,0,0,0,0,43,50,,
"Brielle borough, New Jersey",2015,1857,1343,72.3,2075,560,27,1804,286,15.9,41,1227,275,22.4,226,18.4,346,10.3,,
"Brigantine city, New Jersey",2015,4391,2606,59.3,4031,1328,32.9,4242,1201,28.3,76,1532,240,15.7,526,34.3,1941,26.7,,
"Broadway CDP, New Jersey",2015,91,43,47.3,60,18,30,96,16,16.7,0,44,0,0,26,59.1,60,46.5,,
"Brookdale CDP, New Jersey",2015,3379,2468,73,3866,1278,33.1,4050,1120,27.7,179,2396,463,19.3,667,27.8,1376,19.8,,
"Brookfield CDP, New Jersey",2015,465,173,37.2,236,23,9.7,402,21,5.2,0,0,0,-,0,-,279,43.7,,
"Brooklawn borough, New Jersey",2015,725,478,65.9,796,395,49.6,850,259,30.5,18,489,95,19.4,169,34.6,557,41.2,,
"Browns Mills CDP, New Jersey",2015,3975,2659,66.9,4360,1855,42.5,4385,1507,34.4,119,2437,490,20.1,463,19,3047,42.6,,
"Brownville CDP, New Jersey",2015,1086,699,64.4,1036,450,43.4,1194,320,26.8,32,774,116,15,341,44.1,500,27.9,,
"Budd Lake CDP, New Jersey",2015,3191,2250,70.5,3353,1112,33.2,3152,938,29.8,30,2136,316,14.8,415,19.4,1774,30.5,,
"Buena borough, New Jersey",2015,1835,1166,63.5,1933,641,33.2,1803,434,24.1,38,916,225,24.6,184,20.1,957,30.3,,
"Burleigh CDP, New Jersey",2015,172,160,93,218,68,31.2,164,30,18.3,0,64,34,53.1,21,32.8,181,54.4,,
"Burlington city, New Jersey",2015,3899,2452,62.9,3815,1778,46.6,4444,1358,30.6,115,2535,615,24.3,657,25.9,2698,40.1,,
"Butler borough, New Jersey",2015,2731,1777,65.1,3398,1328,39.1,2991,720,24.1,125,1529,377,24.7,370,24.2,1682,31,,
"Buttzville CDP, New Jersey",2015,58,58,100,78,20,25.6,87,28,32.2,0,48,20,41.7,28,58.3,50,42.7,,
"Byram Center CDP, New Jersey",2015,22,12,54.5,23,16,69.6,11,0,0,0,5,0,0,0,0,0,0,,
"Caldwell borough, New Jersey",2015,3376,1933,57.3,2925,1095,37.4,3875,1338,34.5,83,1971,389,19.7,792,40.2,1143,20.1,,
"Califon borough, New Jersey",2015,426,333,78.2,479,113,23.6,475,95,20,3,413,60,14.5,90,21.8,164,19.8,,
"Camden city, New Jersey",2015,24981,16114,64.5,26051,15899,61,29974,17576,58.6,1632,24565,4635,18.9,4651,18.9,15728,36.5,,
"Cape May city, New Jersey",2015,1409,828,58.8,1788,925,51.7,1456,275,18.9,16,679,106,15.6,376,55.4,572,24.4,,
"Cape May Court House CDP, New Jersey",2015,2182,1406,64.4,2267,866,38.2,2324,465,20,174,1192,230,19.3,362,30.4,1348,34.2,,
"Cape May Point borough, New Jersey",2015,132,70,53,109,24,22,131,27,20.6,0,6,4,66.7,2,33.3,49,20.8,,
"Carlstadt borough, New Jersey",2015,2313,1605,69.4,2469,859,34.8,2902,1163,40.1,67,1631,489,30,490,30,1401,31.7,,
"Carneys Point CDP, New Jersey",2015,2736,1664,60.8,2551,812,31.8,3337,918,27.5,156,1503,347,23.1,392,26.1,1923,37.2,,
"Carteret borough, New Jersey",2015,7790,5995,77,9495,4186,44.1,10049,3637,36.2,208,6756,1531,22.7,2097,31,5595,35.1,,
"Cedar Glen Lakes CDP, New Jersey",2015,1039,369,35.5,612,74,12.1,847,45,5.3,0,11,0,0,11,100,680,46.6,,
"Cedar Glen West CDP, New Jersey",2015,692,244,35.3,369,103,27.9,632,62,9.8,0,12,0,0,12,100,514,53,,
"Cedarville CDP, New Jersey",2015,261,198,75.9,284,108,38,302,97,32.1,0,96,28,29.2,20,20.8,242,48.9,,
"Chatham borough, New Jersey",2015,2885,2272,78.8,3253,917,28.2,3236,674,20.8,51,3021,568,18.8,332,11,728,13,,
"Cherry Hill Mall CDP, New Jersey",2015,5219,3482,66.7,5271,1676,31.8,6239,1999,32,275,3401,811,23.8,1071,31.5,1667,17,,
"Chesilhurst borough, New Jersey",2015,571,339,59.4,757,312,41.2,714,227,31.8,24,306,79,25.8,86,28.1,504,40.8,,
"Chester borough, New Jersey",2015,580,427,73.6,623,192,30.8,618,117,18.9,13,478,96,20.1,70,14.6,199,18.1,,
"Clayton borough, New Jersey",2015,2978,2303,77.3,2988,984,32.9,3548,986,27.8,50,2038,396,19.4,369,18.1,2305,43.2,,
"Clearbrook Park CDP, New Jersey",2015,1862,730,39.2,1078,38,3.5,1588,63,4,0,34,0,0,0,0,1101,41.3,,
"Clementon borough, New Jersey",2015,1989,1196,60.1,1862,783,42.1,2191,808,36.9,84,1098,179,16.3,322,29.3,1222,35.1,,
"Cliffside Park borough, New Jersey",2015,10473,6795,64.9,9839,3194,32.5,11356,3178,28,222,4560,1082,23.7,1193,26.2,5491,29,,
"Cliffwood Beach CDP, New Jersey",2015,1100,799,72.6,1148,349,30.4,1400,379,27.1,22,787,165,21,222,28.2,870,39,,
"Clifton city, New Jersey",2015,29065,20216,69.6,33978,13516,39.8,36058,12039,33.4,950,21311,4291,20.1,6612,31,19090,32.5,,
"Clinton town, New Jersey",2015,1001,669,66.8,1078,420,39,1048,217,20.7,38,693,161,23.2,134,19.3,350,19.4,,
"Closter borough, New Jersey",2015,2687,2337,87,3170,782,24.7,3639,856,23.5,36,2396,636,26.5,350,14.6,1249,21.8,,
"Clyde CDP, New Jersey",2015,48,48,100,92,36,39.1,84,35,41.7,0,98,17,17.3,29,29.6,30,28.6,,
"Collings Lakes CDP, New Jersey",2015,466,321,68.9,462,156,33.8,575,196,34.1,0,245,69,28.2,21,8.6,395,42.4,,
"Collingswood borough, New Jersey",2015,6029,3213,53.3,5534,2309,41.7,6166,1962,31.8,170,2932,571,19.5,811,27.7,2381,23.2,,
"Colonia CDP, New Jersey",2015,5814,4608,79.3,6749,2257,33.4,7707,2062,26.8,209,4325,988,22.8,1276,29.5,4018,33.2,,
"Columbia CDP, New Jersey",2015,103,79,76.7,94,33,35.1,145,24,16.6,0,115,24,20.9,15,13,87,42.4,,
"Concordia CDP, New Jersey",2015,2062,957,46.4,1292,82,6.3,1922,93,4.8,0,55,0,0,42,76.4,823,26.3,,
"Corbin City city, New Jersey",2015,187,129,69,202,65,32.2,207,56,27.1,3,101,36,35.6,20,19.8,158,45.3,,
"Country Lake Estates CDP, New Jersey",2015,1202,939,78.1,1509,672,44.5,1629,477,29.3,46,916,193,21.1,299,32.6,857,36.5,,
"Cranbury CDP, New Jersey",2015,733,547,74.6,928,292,31.5,901,212,23.5,36,677,127,18.8,114,16.8,227,14.8,,
"Crandon Lakes CDP, New Jersey",2015,490,321,65.5,504,132,26.2,612,206,33.7,39,260,61,23.5,85,32.7,297,33.9,,
"Cresskill borough, New Jersey",2015,2964,2362,79.7,3414,971,28.4,3497,605,17.3,78,2479,784,31.6,353,14.2,967,16,,
"Crestwood Village CDP, New Jersey",2015,5529,2082,37.7,3204,458,14.3,4754,345,7.3,0,79,0,0,79,100,4097,51.9,,
"Dayton CDP, New Jersey",2015,2308,1928,83.5,2558,729,28.5,3116,860,27.6,146,2586,596,23,666,25.8,760,16.9,,
"Deal borough, New Jersey",2015,320,198,61.9,341,105,30.8,345,59,17.1,12,124,21,16.9,51,41.1,164,27.7,,
"Delaware CDP, New Jersey",2015,23,19,82.6,31,17,54.8,23,0,0,14,0,0,-,0,-,9,16.7,,
"Delaware Park CDP, New Jersey",2015,277,215,77.6,358,140,39.1,280,27,9.6,0,159,50,31.4,41,25.8,178,34.7,,
"Demarest borough, New Jersey",2015,1682,1442,85.7,1975,486,24.6,2032,418,20.6,28,1433,399,27.8,259,18.1,485,14.4,,
"Diamond Beach CDP, New Jersey",2015,82,63,76.8,56,0,0,89,10,11.2,0,9,0,0,9,100,30,20.7,,
"Dover Beaches North CDP, New Jersey",2015,703,330,46.9,548,95,17.3,573,45,7.9,0,92,20,21.7,51,55.4,426,39.4,,
"Dover Beaches South CDP, New Jersey",2015,680,329,48.4,493,66,13.4,659,159,24.1,0,124,62,50,40,32.3,281,26.7,,
"Dover town, New Jersey",2015,5378,3945,73.4,7726,3176,41.1,7343,2422,33,141,4751,1001,21.1,1287,27.1,4106,33.5,,
"Dumont borough, New Jersey",2015,6308,4748,75.3,6841,2307,33.7,7712,1992,25.8,269,4421,831,18.8,1191,26.9,3309,26.7,,
"Dunellen borough, New Jersey",2015,2418,1801,74.5,2694,782,29,3132,1066,34,156,1867,383,20.5,323,17.3,1748,35.2,,
"East Franklin CDP, New Jersey",2015,2392,1819,76,2756,991,36,3067,1112,36.3,69,1975,313,15.8,444,22.5,2459,50.5,,
"East Freehold CDP, New Jersey",2015,1671,1446,86.5,2375,751,31.6,2196,491,22.4,39,1595,345,21.6,445,27.9,875,23.1,,
"East Millstone CDP, New Jersey",2015,220,149,67.7,233,78,33.5,169,0,0,0,169,21,12.4,90,53.3,20,5.1,,
"East Newark borough, New Jersey",2015,766,554,72.3,989,449,45.4,1057,473,44.7,23,769,171,22.2,214,27.8,645,38.5,,
"East Orange city, New Jersey",2015,25526,14119,55.3,22447,11839,52.7,30067,15810,52.6,849,17806,3491,19.6,5551,31.2,15702,36.3,,
"East Rocky Hill CDP, New Jersey",2015,100,69,69,70,0,0,98,0,0,0,50,0,0,10,20,17,10.1,,
"East Rutherford borough, New Jersey",2015,3637,2173,59.7,3956,1580,39.9,3771,1202,31.9,87,2152,487,22.6,777,36.1,1689,25.6,,
"Eatontown borough, New Jersey",2015,5462,3175,58.1,5261,2002,38.1,5050,1476,29.2,164,2614,406,15.5,899,34.4,2728,30,,
"Echelon CDP, New Jersey",2015,5010,2495,49.8,4464,1730,38.8,5076,1807,35.6,184,2438,526,21.6,773,31.7,2277,27.5,,
"Edgewater borough, New Jersey",2015,5671,2896,51.1,4480,1410,31.5,5106,1463,28.7,123,2115,237,11.2,305,14.4,1076,11.8,,
"Egg Harbor City city, New Jersey",2015,1504,1057,70.3,1753,817,46.6,1669,621,37.2,55,998,353,35.4,162,16.2,1093,40.3,,
"Elizabeth city, New Jersey",2015,39433,27679,70.2,48733,23225,47.7,49420,20671,41.8,2298,33101,6334,19.1,6530,19.7,32396,40.2,,
"Ellisburg CDP, New Jersey",2015,1783,977,54.8,1749,617,35.3,1773,400,22.6,61,1064,232,21.8,241,22.7,808,25.7,,
"Elmer borough, New Jersey",2015,504,406,80.6,538,180,33.5,624,184,29.5,26,375,65,17.3,76,20.3,396,40.4,,
"Elmwood Park borough, New Jersey",2015,6912,5185,75,7998,3062,38.3,8326,2317,27.8,222,5084,1122,22.1,1249,24.6,5099,36.7,,
"Elwood CDP, New Jersey",2015,483,437,90.5,735,382,52,576,234,40.6,26,463,82,17.7,183,39.5,527,55.4,,
"Emerson borough, New Jersey",2015,2410,2111,87.6,2939,936,31.8,3384,758,22.4,55,2081,618,29.7,421,20.2,1191,22.5,,
"Englewood city, New Jersey",2015,10707,6891,64.4,10852,3991,36.8,12090,4266,35.3,404,5729,1123,19.6,1210,21.1,4532,22.4,,
"Englewood Cliffs borough, New Jersey",2015,1731,1484,85.7,2111,498,23.6,2193,342,15.6,43,1341,329,24.5,182,13.6,602,15.4,,
"Englishtown borough, New Jersey",2015,721,525,72.8,890,333,37.4,909,237,26.1,15,610,154,25.2,143,23.4,533,35.5,,
"Erma CDP, New Jersey",2015,883,631,71.5,859,277,32.2,971,214,22,27,510,131,25.7,148,29,566,35.7,,
"Essex Fells borough, New Jersey",2015,753,616,81.8,791,177,22.4,885,198,22.4,11,642,191,29.8,79,12.3,165,11.4,,
"Estell Manor city, New Jersey",2015,601,492,81.9,760,227,29.9,708,187,26.4,9,349,118,33.8,63,18.1,484,39.6,,
"Fair Haven borough, New Jersey",2015,2027,1668,82.3,2106,413,19.6,2331,408,17.5,100,2021,427,21.1,278,13.8,415,10.7,,
"Fair Lawn borough, New Jersey",2015,11766,9049,76.9,12684,3403,26.8,14535,3485,24,179,8102,1786,22,2006,24.8,4574,19.3,,
"Fairton CDP, New Jersey",2015,452,287,63.5,446,156,35,483,142,29.4,26,225,42,18.7,58,25.8,453,56.8,,
"Fairview borough, New Jersey",2015,5404,3539,65.5,5865,2647,45.1,6385,2243,35.1,202,2378,494,20.8,906,38.1,3586,33.3,,
"Fairview CDP, New Jersey",2015,1304,1007,77.2,1444,466,32.3,1642,486,29.6,31,1065,191,17.9,264,24.8,585,22.3,,
"Fanwood borough, New Jersey",2015,2508,2059,82.1,2581,603,23.4,2995,622,20.8,70,2257,408,18.1,343,15.2,939,19.1,,
"Far Hills borough, New Jersey",2015,370,276,74.6,492,176,35.8,396,93,23.5,16,269,93,34.6,56,20.8,108,14.9,,
"Farmingdale borough, New Jersey",2015,569,386,67.8,558,223,40,599,201,33.6,24,386,91,23.6,105,27.2,381,38.8,,
"Fieldsboro borough, New Jersey",2015,215,142,66,226,105,46.5,260,85,32.7,13,171,32,18.7,16,9.4,105,24,,
"Finderne CDP, New Jersey",2015,2162,1563,72.3,2484,874,35.2,2835,925,32.6,76,1657,360,21.7,645,38.9,1081,25,,
"Finesville CDP, New Jersey",2015,68,68,100,68,0,0,73,9,12.3,0,78,9,11.5,0,0,52,39.4,,
"Flemington borough, New Jersey",2015,1928,1166,60.5,1776,485,27.3,1978,632,32,91,1025,204,19.9,186,18.1,887,26.4,,
"Florence CDP, New Jersey",2015,1889,1102,58.3,1680,581,34.6,2093,723,34.5,85,1042,207,19.9,313,30,1380,43.2,,
"Florham Park borough, New Jersey",2015,4052,2982,73.6,4493,1495,33.3,5576,2251,40.4,31,3783,452,11.9,1994,52.7,1246,16.3,,
"Folsom borough, New Jersey",2015,645,500,77.5,759,245,32.3,788,166,21.1,29,447,121,27.1,68,15.2,502,38.5,,
"Fords CDP, New Jersey",2015,5171,4029,77.9,5907,2025,34.3,6563,1907,29.1,240,3268,584,17.9,969,29.7,3440,31.8,,
"Forked River CDP, New Jersey",2015,2122,1339,63.1,2107,769,36.5,2315,669,28.9,43,1191,369,31,214,18,1168,30.7,,
"Fort Dix CDP, New Jersey",2015,885,663,74.9,6252,3221,51.5,960,226,23.5,94,1350,264,19.6,431,31.9,2286,36,,
"Fort Lee borough, New Jersey",2015,16510,9731,58.9,14168,3901,27.5,17161,4225,24.6,406,6971,1342,19.3,2110,30.3,5554,19.5,,
"Franklin borough, New Jersey",2015,1977,1251,63.3,1972,697,35.3,2071,420,20.3,92,944,201,21.3,177,18.8,1466,41.5,,
"Franklin Center CDP, New Jersey",2015,1894,1392,73.5,1872,356,19,2050,243,11.9,10,716,129,18,279,39,819,23,,
"Franklin Lakes borough, New Jersey",2015,3734,3150,84.4,4407,1310,29.7,4584,944,20.6,104,3010,1009,33.5,630,20.9,1061,14,,
"Franklin Park CDP, New Jersey",2015,5718,3690,64.5,5424,1868,34.4,6718,2243,33.4,181,3639,583,16,685,18.8,1543,14.3,,
"Freehold borough, New Jersey",2015,3896,2670,68.5,4902,2097,42.8,4376,1404,32.1,221,2906,823,28.3,460,15.8,2444,31.7,,
"Frenchtown borough, New Jersey",2015,649,396,61,560,194,34.6,689,226,32.8,7,241,52,21.6,46,19.1,323,28.8,,
"Garfield city, New Jersey",2015,10875,7916,72.8,11824,4798,40.6,13082,4031,30.8,463,8099,1594,19.7,2300,28.4,8860,42.3,,
"Garwood borough, New Jersey",2015,1633,1045,64,1808,649,35.9,1771,604,34.1,22,994,200,20.1,285,28.7,886,29.2,,
"Gibbsboro borough, New Jersey",2015,779,604,77.5,955,338,35.4,915,214,23.4,20,516,117,22.7,124,24,511,32.5,,
"Gibbstown CDP, New Jersey",2015,1610,1053,65.4,1410,297,21.1,1737,399,23,0,756,134,17.7,98,13,1303,45.1,,
"Glassboro borough, New Jersey",2015,6077,3855,63.4,8081,4526,56,8147,4133,50.7,165,7784,726,9.3,5070,65.1,3157,30.7,,
"Glen Gardner borough, New Jersey",2015,754,427,56.6,655,223,34,705,190,27,27,271,66,24.4,69,25.5,302,26.5,,
"Glen Ridge borough, New Jersey",2015,2463,1958,79.5,2518,547,21.7,3096,826,26.7,33,2797,559,20,479,17.1,666,14.2,,
"Glen Rock borough, New Jersey",2015,3862,3342,86.5,4312,1067,24.7,4669,951,20.4,106,3649,728,20,514,14.1,941,12.3,,
"Glendora CDP, New Jersey",2015,1821,1119,61.4,1704,581,34.1,2019,533,26.4,30,1137,344,30.3,337,29.6,1207,38.4,,
"Gloucester City city, New Jersey",2015,4025,2732,67.9,4531,2025,44.7,4487,1657,36.9,154,2828,588,20.8,641,22.7,3471,45.3,,
"Golden Triangle CDP, New Jersey",2015,1420,847,59.6,1497,504,33.7,1809,565,31.2,25,871,212,24.3,228,26.2,798,28.6,,
"Great Meadows CDP, New Jersey",2015,99,83,83.8,86,3,3.5,97,0,0,0,134,0,0,1,0.7,44,24.3,,
"Green Knoll CDP, New Jersey",2015,2385,1523,63.9,2305,640,27.8,2923,749,25.6,129,1689,450,26.6,425,25.2,782,17.5,,
"Greentree CDP, New Jersey",2015,3953,3209,81.2,4531,1420,31.3,4591,957,20.8,123,3030,623,20.6,734,24.2,1048,13.6,,
"Greenwich CDP, New Jersey",2015,740,672,90.8,849,183,21.6,957,279,29.2,39,1086,260,23.9,176,16.2,167,11.6,,
"Griggstown CDP, New Jersey",2015,328,212,64.6,404,88,21.8,327,71,21.7,0,187,31,16.6,39,20.9,152,23.2,,
"Groveville CDP, New Jersey",2015,981,830,84.6,916,206,22.5,1451,505,34.8,99,752,130,17.3,243,32.3,712,37.8,,
"Guttenberg town, New Jersey",2015,4386,2748,62.7,4448,1859,41.8,5299,1870,35.3,279,2227,468,21,610,27.4,2141,26,,
"Hackensack city, New Jersey",2015,18169,10011,55.1,18691,8196,43.8,18906,6707,35.5,614,8056,1695,21,2796,34.7,9988,30.9,,
"Hackettstown town, New Jersey",2015,3473,2218,63.9,3945,1511,38.3,3979,1279,32.1,65,2715,438,16.1,1046,38.5,2044,32.6,,
"Haddon Heights borough, New Jersey",2015,2870,1922,67,2872,987,34.4,3268,836,25.6,54,2001,533,26.6,479,23.9,1136,21.2,,
"Haddonfield borough, New Jersey",2015,4271,3125,73.2,4180,940,22.5,4615,853,18.5,119,3409,754,22.1,456,13.4,698,8.9,,
"Hainesburg CDP, New Jersey",2015,36,20,55.6,40,4,10,26,5,19.2,0,13,5,38.5,4,30.8,33,57.9,,
"Haledon borough, New Jersey",2015,2586,1912,73.9,3204,1310,40.9,3616,1199,33.2,106,2450,643,26.2,692,28.2,1826,32.4,,
